source_level,source_authority,source_dataset,source_record_id,source_url,source_file,name,name_kana,place_name,address_detail,owner,address,municipality,municipality_code,category,type,designation,designation_date,latitude,longitude,entity_class,geometry_role,designation_level,raw_category,raw_type,raw_designation,designation_level_code,designation_level_ja,designation_status_code,designation_status_ja,heritage_type_major_code,heritage_type_major_ja,heritage_type_detail,classification_confidence
national,文化庁,国指定文化財等データベース CSV export,official_export_002:10,,13Tokyo/raw/national/official_export_002.csv,新井家住宅主屋,,,,,東京都調布市入間町1-4,調布市,13208,登録有形文化財(建造物),建造物,national,,35.65269413,139.58502103,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:11,,13Tokyo/raw/national/official_export_002.csv,新井家住宅主屋,,,,,東京都新宿区北山伏町2,新宿区,13104,登録有形文化財(建造物),建造物,national,,35.69985368,139.72957284,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:12,,13Tokyo/raw/national/official_export_002.csv,新井家住宅外蔵,,,,,東京都調布市入間町1-4,調布市,13208,登録有形文化財(建造物),建造物,national,,35.65243179,139.58497752,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:13,,13Tokyo/raw/national/official_export_002.csv,新井家住宅中門及び塀,,,,,東京都調布市入間町1-4-3,調布市,13208,登録有形文化財(建造物),建造物,national,,35.65258768,139.58495205,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:14,,13Tokyo/raw/national/official_export_002.csv,淡島家住宅主屋,,,,,東京都三鷹市井の頭4-23-11,三鷹市,13204,登録有形文化財(建造物),建造物,national,,35.69873052,139.57590268,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:15,,13Tokyo/raw/national/official_export_002.csv,安藤家住宅主屋,,,,,東京都三鷹市井の頭三丁目24-1,三鷹市,13204,登録有形文化財(建造物),建造物,national,,35.696316,139.581802,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:16,,13Tokyo/raw/national/official_export_002.csv,井草幼稚園園舎,,,,,東京都杉並区善福寺一丁目155-2他,杉並区,13115,登録有形文化財(建造物),建造物,national,,35.713307,139.598665,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:17,,13Tokyo/raw/national/official_export_002.csv,池上家住宅主屋,,,,,東京都世田谷区桜一丁目651,世田谷区,13112,登録有形文化財(建造物),建造物,national,,35.645687,139.636566,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:18,,13Tokyo/raw/national/official_export_002.csv,池田家住宅主屋,,,,,東京都文京区目白台三丁目32,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71558056,139.72430556,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:19,,13Tokyo/raw/national/official_export_002.csv,砂金家長屋,,,,,東京都豊島区雑司が谷三丁目32-4,豊島区,13116,登録有形文化財(建造物),建造物,national,,35.72119167,139.714625,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:20,,13Tokyo/raw/national/official_export_002.csv,石川酒造雑蔵,,,,,東京都福生市大字熊川字南1-1,福生市,13218,登録有形文化財(建造物),建造物,national,,35.718765,139.33249592,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:21,,13Tokyo/raw/national/official_export_002.csv,石川酒造新蔵,,,,,東京都福生市大字熊川字南1-1,福生市,13218,登録有形文化財(建造物),建造物,national,,35.719269,139.332932,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:22,,13Tokyo/raw/national/official_export_002.csv,石川酒造長屋門,,,,,東京都福生市大字熊川字南1-1,福生市,13218,登録有形文化財(建造物),建造物,national,,35.71885192,139.332367,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:23,,13Tokyo/raw/national/official_export_002.csv,石川酒造文庫蔵,,,,,東京都福生市大字熊川字南1-1,福生市,13218,登録有形文化財(建造物),建造物,national,,35.71893592,139.33248553,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:24,,13Tokyo/raw/national/official_export_002.csv,石川酒造本蔵,,,,,東京都福生市大字熊川字南1-1,福生市,13218,登録有形文化財(建造物),建造物,national,,35.71934394,139.33261097,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:25,,13Tokyo/raw/national/official_export_002.csv,石川酒造向蔵,,,,,東京都福生市大字熊川字南1-1,福生市,13218,登録有形文化財(建造物),建造物,national,,35.718731,139.332016,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:26,,13Tokyo/raw/national/official_export_002.csv,伊勢五蔵,,,,,東京都文京区千石三丁目38-9,文京区,13105,登録有形文化財(建造物),建造物,national,,35.7269108,139.74030214,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:27,,13Tokyo/raw/national/official_export_002.csv,伊勢五主屋,,,,,東京都文京区千石三丁目38-9,文京区,13105,登録有形文化財(建造物),建造物,national,,35.72685996,139.74036169,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:28,,13Tokyo/raw/national/official_export_002.csv,伊勢屋店舗兼主屋,,,,,東京都台東区日本堤1-208,台東区,13106,登録有形文化財(建造物),建造物,national,,35.72508934,139.79708798,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:29,,13Tokyo/raw/national/official_export_002.csv,市田家住宅裏門,,,,,東京都台東区上野桜木一丁目26,台東区,13106,登録有形文化財(建造物),建造物,national,,35.72014057,139.77089012,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:30,,13Tokyo/raw/national/official_export_002.csv,市田家住宅表門,,,,,東京都台東区上野桜木一丁目26,台東区,13106,登録有形文化財(建造物),建造物,national,,35.71994466,139.7709752,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
