record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
13104:17,善国寺の毘沙門天像,新宿区,,,,,point,12.12,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:18,経王寺の大黒天像,新宿区,,,,,point,2.648,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:182,東京府仮小学第三校跡,新宿区,,,,,point,12.12,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:187,六桜社跡,新宿区,,,,,point,13.24,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:19,法善寺の七面明神像,新宿区,,,,,point,13.418,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:202,旧淀橋浄水場六角堂,新宿区,,,,,point,13.24,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:212,祭馬碑,新宿区,,,,,point,1.69,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:221,氷川神社の節分祭,新宿区,,,,,point,6.662,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:227,放生寺の水掛け地蔵と大震火災死亡群霊塔,新宿区,,,,,point,4.77,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:81,堀部武庸加功遺跡之碑,新宿区,,,,,point,1.798,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
official_export_003:5,江戸城外堀跡,千代田区,,,,,point,3.313,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
13104:109,善国寺の石虎,新宿区,,,,,point,8.37,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:113,塞神三柱の塔,新宿区,,,,,point,10.93,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:115,慈雲山観音寺の庚申塔,新宿区,,,,,point,1.851,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:116,下落合二丁目の庚申塔,新宿区,,,,,point,5.13,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
