dataset_no,dataset_key,title,source_org,acquisition,source_url,resource,layer,geometry_type,row_count,status,note,ingested_at,license,license_url,redistribution,commercial_use,modification,redistribution_status,attribution,usage_note,license_checked_at
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/24_aogashima_nannkaitorafucase5_toutatujikann.csv,青ヶ島_南海トラフ巨大地震_ケース5_到達時間,hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース5,Point (explicit CSV longitude/latitude),1586,ok,"area=青ヶ島; scenario=南海トラフ巨大地震_ケース5; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:36+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/25_aogashima_nannkaitorafucase5_tunamidaka.csv,青ヶ島_南海トラフ巨大地震_ケース5_津波高,hazard_tsunami_height_青ヶ島_南海トラフ巨大地震_ケース5,Point (explicit CSV longitude/latitude),1586,ok,"area=青ヶ島; scenario=南海トラフ巨大地震_ケース5; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:36+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/26_aogashima_nannkaitorafucase5_sinnsuisinn.csv,青ヶ島_南海トラフ巨大地震_ケース5_浸水深,hazard_tsunami_depth_青ヶ島_南海トラフ巨大地震_ケース5,Point (explicit CSV longitude/latitude),1586,ok,"area=青ヶ島; scenario=南海トラフ巨大地震_ケース5; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:36+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/27_chichijima_nannkaitorafucase5_toutatujikann.csv,父島_南海トラフ巨大地震_ケース5_到達時間,hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース5,Point (explicit CSV longitude/latitude),22337,ok,"area=父島; scenario=南海トラフ巨大地震_ケース5; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:37+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/28_chichijima_nannkaitorafucase5_tunamidaka.csv,父島_南海トラフ巨大地震_ケース5_津波高,hazard_tsunami_height_父島_南海トラフ巨大地震_ケース5,Point (explicit CSV longitude/latitude),22337,ok,"area=父島; scenario=南海トラフ巨大地震_ケース5; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:37+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/29_chichijima_nannkaitorafucase5_sinnsuisinn.csv,父島_南海トラフ巨大地震_ケース5_浸水深,hazard_tsunami_depth_父島_南海トラフ巨大地震_ケース5,Point (explicit CSV longitude/latitude),22337,ok,"area=父島; scenario=南海トラフ巨大地震_ケース5; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:38+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/30_hahajima_nannkaitorafucase5_toutatujikann.csv,母島_南海トラフ巨大地震_ケース5_到達時間,hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース5,Point (explicit CSV longitude/latitude),10077,ok,"area=母島; scenario=南海トラフ巨大地震_ケース5; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:38+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/31_hahajima_nannkaitorafucase5_tunamidaka.csv,母島_南海トラフ巨大地震_ケース5_津波高,hazard_tsunami_height_母島_南海トラフ巨大地震_ケース5,Point (explicit CSV longitude/latitude),10077,ok,"area=母島; scenario=南海トラフ巨大地震_ケース5; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:38+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/32_hahajima_nannkaitorafucase5_sinnsuisinn.csv,母島_南海トラフ巨大地震_ケース5_浸水深,hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース5,Point (explicit CSV longitude/latitude),10077,ok,"area=母島; scenario=南海トラフ巨大地震_ケース5; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:38+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/0_kubu_nannkaitorafucase6_toutatujikann.csv,区部_南海トラフ巨大地震_ケース6_到達時間,hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース6,Point (explicit CSV longitude/latitude),48464,ok,"area=区部; scenario=南海トラフ巨大地震_ケース6; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:40+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/1_kubu_nannkaitorafucase6_tunamidaka.csv,区部_南海トラフ巨大地震_ケース6_津波高,hazard_tsunami_height_区部_南海トラフ巨大地震_ケース6,Point (explicit CSV longitude/latitude),48464,ok,"area=区部; scenario=南海トラフ巨大地震_ケース6; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:41+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/2_kubu_nannkaitorafucase6_sinnsuisinn.csv,区部_南海トラフ巨大地震_ケース6_浸水深,hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース6,Point (explicit CSV longitude/latitude),48464,ok,"area=区部; scenario=南海トラフ巨大地震_ケース6; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:29:42+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
