record_id,risk_type,risk_type_ja,depth_m,hazard_source,scenario,risk_class,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,depth_class
official_export_002:365,river_flooding,洪水浸水想定区域,0.32,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13103,港区,National,Registered,有形文化財,建造物,building_direct,虎ノ門大坂屋砂場店舗,0–0.5 m
official_export_002:366,high_tide,高潮浸水想定,0.04,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk,13111,大田区,National,Registered,有形文化財,建造物,building_direct,鳥海家住宅主屋,0–0.5 m
official_export_002:366,river_flooding,洪水浸水想定区域,1.14,古川水系渋谷川・古川・目黒川水系目黒川・呑川水系呑川・立会川水系立会川・内川水系内川;城南地区河川流域;多摩川水系多摩川・浅川・大栗川,L1（計画規模）;L2（想定最大規模）,0.5m以上3m未満;0.5m未満,PLATEAU building risk,13111,大田区,National,Registered,有形文化財,建造物,building_direct,鳥海家住宅主屋,0.5–3 m
official_export_002:367,high_tide,高潮浸水想定,0.05,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,中江店舗,0–0.5 m
official_export_002:367,river_flooding,洪水浸水想定区域,0.01,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,中江店舗,0–0.5 m
official_export_002:368,river_flooding,洪水浸水想定区域,0.01,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,中島家住宅主屋,0–0.5 m
official_export_002:371,river_flooding,浸水予想区域,0.005,城南地区河川流域,,0–0.5 m,external point-grid sampling,13109,品川区,National,Registered,有形文化財,建造物,building_direct,長濱家住宅主屋,0–0.5 m
official_export_002:372,river_flooding,浸水予想区域,0.005,城南地区河川流域,,0–0.5 m,external point-grid sampling,13109,品川区,National,Registered,有形文化財,建造物,building_direct,長濱家住宅門,0–0.5 m
official_export_002:373,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13307,檜原村,National,Registered,有形文化財,建造物,building_direct,中村家住宅主屋,0–0.5 m
official_export_002:374,river_flooding,洪水浸水想定区域,0.027,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13114,中野区,National,Registered,有形文化財,建造物,building_direct,中村家住宅洋館,0–0.5 m
official_export_002:375,river_flooding,洪水浸水想定区域,0.03,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13116,豊島区,National,Registered,有形文化財,建造物,building_direct,並木ハウス,0–0.5 m
official_export_002:376,high_tide,高潮浸水想定,0.98,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,難波商店店舗兼主屋,0.5–3 m
official_export_002:376,river_flooding,洪水浸水想定区域,0.54,神田川流域;荒川水系神田川流域;隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満;0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,難波商店店舗兼主屋,0.5–3 m
official_export_002:377,river_flooding,洪水浸水想定区域,1.13,多摩川水系多摩川・浅川・大栗川,L1（計画規模）;L2（想定最大規模）,0.5m以上3m未満;0.5m未満,PLATEAU building risk,13207,昭島市,National,Registered,有形文化財,建造物,building_direct,西川家旧別邸蔵,0.5–3 m
official_export_002:378,river_flooding,洪水浸水想定区域,0.005,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,日本学園一号館,0–0.5 m
official_export_002:379,river_flooding,洪水浸水想定区域,0.107,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団根津教会,0–0.5 m
official_export_002:380,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団根津教会門及び塀,0
official_export_002:381,river_flooding,洪水浸水想定区域,0.086,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,日本基督教団富士見丘教会,0–0.5 m
official_export_002:382,river_flooding,洪水浸水想定区域,0.135,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団本郷中央教会,0–0.5 m
official_export_002:383,river_flooding,洪水浸水想定区域,0.011,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団弓町本郷教会,0–0.5 m
official_export_002:384,high_tide,高潮浸水想定,0.5,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,日本工業倶楽部会館,0.5–3 m
official_export_002:384,river_flooding,洪水浸水想定区域,0.83,神田川流域;荒川水系神田川流域;隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満;0.5m未満,PLATEAU building risk,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,日本工業倶楽部会館,0.5–3 m
official_export_002:385,high_tide,高潮浸水想定,0.7,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,日本聖公会浅草聖ヨハネ教会,0.5–3 m
official_export_002:385,river_flooding,洪水浸水想定区域,0.25,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,日本聖公会浅草聖ヨハネ教会,0–0.5 m
official_export_002:386,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,日本聖公会東京教区東京聖十字教会聖堂,0
official_export_002:387,river_flooding,洪水浸水想定区域,0.034,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本聖公会東京教区東京諸聖徒教会礼拝堂,0–0.5 m
official_export_002:388,river_flooding,洪水浸水想定区域,0.012,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,日本バプテストキリスト教目白ヶ丘教会礼拝堂,0–0.5 m
official_export_002:389,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,萩原家住宅,0
official_export_002:39,river_flooding,洪水浸水想定区域,0.002,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,今井家住宅蔵,0–0.5 m
official_export_002:390,river_flooding,洪水浸水想定区域,0.176,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,橋本家住宅,0–0.5 m
official_export_002:391,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,長谷川家住宅,0
official_export_002:392,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13109,品川区,National,Registered,有形文化財,建造物,building_direct,旗岡八幡神社絵馬殿,0
official_export_002:394,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,花重店舗,0
official_export_002:395,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13203,武蔵野市,National,Registered,有形文化財,建造物,building_direct,濵家住宅西洋館,0
official_export_002:396,river_flooding,洪水浸水想定区域,0.019,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13102,中央区,National,Registered,有形文化財,建造物,building_direct,ハリオグラスビル,0–0.5 m
official_export_002:397,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,はん亭,0
official_export_002:398,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,ビストロOJI(末光家住宅),0
official_export_002:4,river_flooding,洪水浸水想定区域,0.009,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,浅田家住宅主屋,0–0.5 m
official_export_002:40,river_flooding,洪水浸水想定区域,0.03,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半別館北棟,0–0.5 m
official_export_002:403,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,平田家住宅主屋,0
official_export_002:405,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,平田家住宅門及び塀,0
official_export_002:406,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅蔵,0
official_export_002:407,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅主屋,0
official_export_002:408,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅茶室,0
official_export_002:409,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅茶室門,0
