record_id,risk_type,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name
131075100056,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,秋葉神社の石造燈籠 寛保元年銘 二基 宝永元年銘 二基 宝永二年銘 二基
131075100056,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,秋葉神社の石造燈籠 寛保元年銘 二基 宝永元年銘 二基 宝永二年銘 二基
131075100057,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,蓮花寺の石柱道標 文化十五年銘 一基 文政五年銘 一基
131075100057,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,蓮花寺の石柱道標 文化十五年銘 一基 文政五年銘 一基
131075100058,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,要津寺雪中庵関係石碑群
131075100058,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,要津寺雪中庵関係石碑群
131075100059,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,多聞寺の板碑
131075100059,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,多聞寺の板碑
131075100061,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造海難供養碑
131075100061,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造海難供養碑
131075100062,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,三囲神社の石造常夜燈
131075100062,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,三囲神社の石造常夜燈
131075100063,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造墨堤永代常夜燈
131075100063,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造墨堤永代常夜燈
131075100064,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,吾嬬神社の連理の楠
131075100064,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,吾嬬神社の連理の楠
131075100065,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,墨堤植桜之碑
131075100065,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,墨堤植桜之碑
131075100066,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,絹本墨書扁額「明明徳」
131075100066,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,絹本墨書扁額「明明徳」
131075100067,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,歌川豊広辞世の狂歌碑
131075100067,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,歌川豊広辞世の狂歌碑
131075100068,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造標柱「隅田公園入口」
131075100069,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造「夜寉井銘」の碑
131075100069,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造「夜寉井銘」の碑
131075100070,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,生月鯨太左衛門の墓 ※非公開
131075100070,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,生月鯨太左衛門の墓 ※非公開
131075100071,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,無縁法界塔
131075100071,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,無縁法界塔
131075100072,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,板坂如春の碑(2基)
131075100072,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,板坂如春の碑(2基)
131075100073,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,芥川家旧蔵雛人形
131075100073,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,芥川家旧蔵雛人形
131075100074,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「天下之糸平」の碑
131075100074,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「天下之糸平」の碑
131075100075,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,大石三平墓
131075100075,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,大石三平墓
131075100076,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,江島杉山神社の銅製釣燈籠
131075100076,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,江島杉山神社の銅製釣燈籠
131075100077,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,佐羽淡斎「墨多三絶」の漢詩碑
131075100077,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,佐羽淡斎「墨多三絶」の漢詩碑
131075100078,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,亀田鵬斎「題隅田堤櫻花」の漢詩碑
131075100078,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,亀田鵬斎「題隅田堤櫻花」の漢詩碑
131075100079,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「吾嬬森碑」
131075100079,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「吾嬬森碑」
131075100080,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,近松門左衛門供養碑(断片) ※非公開
131075100080,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,近松門左衛門供養碑(断片) ※非公開
131075100081,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「一勇斎歌川先生墓表」(歌川国芳顕彰碑)
131075100081,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「一勇斎歌川先生墓表」(歌川国芳顕彰碑)
131075100082,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「勝川春英翁略傳」の碑
131075100082,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「勝川春英翁略傳」の碑
131075100083,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,初代歌川豊国筆塚(断片)
131075100083,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,初代歌川豊国筆塚(断片)
131075100084,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,窪俊満「故郷の」の歌碑
131075100084,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,窪俊満「故郷の」の歌碑
131075100085,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,鈴木家旧蔵雛人形
131075100085,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,鈴木家旧蔵雛人形
131075100086,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,太田氏七代供養塔
131075100086,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,太田氏七代供養塔
131075100087,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,旗本太田資同墓碑
131075100087,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,旗本太田資同墓碑
131075100088,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,隅田川神社資料
131075100088,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,隅田川神社資料
131075100089,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,矢掛弓雄関係石碑群
131075100089,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,矢掛弓雄関係石碑群
131075100090,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,木阿弥(元杢網)「けふよりも」の歌碑
131075100090,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,木阿弥(元杢網)「けふよりも」の歌碑
131075100091,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,義士墓(那珂湊戦争関連資料)
131075100091,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,義士墓(那珂湊戦争関連資料)
131075100092,high_tide,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,回向院の石造歴史災害供養塔群
131075100092,river_flooding,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,回向院の石造歴史災害供養塔群
131075100095,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社の石造狛犬 享保十四年銘 一対 文政十年銘 一対
131075100095,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社の石造狛犬 享保十四年銘 一対 文政十年銘 一対
131075100096,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,三囲神社の石造狛犬
131075100096,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,三囲神社の石造狛犬
131075100097,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,如意輪寺の六面六地蔵石幢
131075100097,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,如意輪寺の六面六地蔵石幢
131075100098,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,正福寺の石造阿弥陀如来立像
131075100098,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,正福寺の石造阿弥陀如来立像
131075100099,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,多聞寺の石造庚申塔(阿弥陀如来)
131075100099,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,多聞寺の石造庚申塔(阿弥陀如来)
131075100100,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,圓徳寺の石造庚申塔(釈迦如来)
131075100100,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,圓徳寺の石造庚申塔(釈迦如来)
131075100101,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,吾嬬神社の石造狛犬
131075100101,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,吾嬬神社の石造狛犬
131075100103,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,萬福寺の石造庚申塔 (青面金剛童子)
131075100103,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,萬福寺の石造庚申塔 (青面金剛童子)
131075100104,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,白鬚神社の石造狛犬
131075100104,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,白鬚神社の石造狛犬
131075100105,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,香取神社の石造水鉢(禊盥)
131075100105,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,香取神社の石造水鉢(禊盥)
131075100106,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社の石造神牛
131075100106,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社の石造神牛
131075100107,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,三囲神社の石造神狐
131075100107,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,三囲神社の石造神狐
131075100108,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,長命寺の石造庚申塔 (地蔵菩薩)
131075100108,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,長命寺の石造庚申塔 (地蔵菩薩)
131075100109,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,正覚寺の石造庚申塔(青面金剛童子)
131075100109,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,正覚寺の石造庚申塔(青面金剛童子)
131075100110,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,回向院の石造阿弥陀三尊立像
131075100110,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,回向院の石造阿弥陀三尊立像
131075100111,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,円通寺の石造地蔵菩薩立像
131075100111,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,円通寺の石造地蔵菩薩立像
131075100112,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,多聞寺の石造六地蔵坐像
131075100112,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,多聞寺の石造六地蔵坐像
131075100113,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,法泉寺の石造地蔵菩薩立像
131075100113,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,法泉寺の石造地蔵菩薩立像
131075100114,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,東漸寺の石造庚申道標
131075100114,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,東漸寺の石造庚申道標
131075100115,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社境内力石群
131075100115,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社境内力石群
131075100116,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,力石
131075100116,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,力石
131075100117,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,吾嬬神社境内力石群
131075100117,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,吾嬬神社境内力石群
131075100118,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社石造神牛(撫牛)
131075100118,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社石造神牛(撫牛)
131075100119,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,鼠小僧供養碑(鼠小僧の墓)
131075100119,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,鼠小僧供養碑(鼠小僧の墓)
131075100120,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,安藤家旧蔵田舟
131075100120,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,安藤家旧蔵田舟
131075100121,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,江島杉山神社境内力石
131075100121,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,江島杉山神社境内力石
131075100122,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,山玉向嶋講社の碑
131075100122,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,山玉向嶋講社の碑
131075100123,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,山玉向嶋講社の碑
131075100123,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,山玉向嶋講社の碑
131075100124,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,出羽三山の碑
131075100124,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,出羽三山の碑
131075100125,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,柳嶋村念仏講道具一式 附関連文書
131075100125,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,柳嶋村念仏講道具一式 附関連文書
131075100149,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,無形民俗文化財(民俗芸能),point,隅田囃子(箕輪囃子)
131075100149,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,無形民俗文化財(民俗芸能),point,隅田囃子(箕輪囃子)
131075100150,high_tide,13107,墨田区,Municipal,Unknown,民俗文化財,無形民俗文化財(風俗慣習),point,隅田川七福神めぐり
131075100150,river_flooding,13107,墨田区,Municipal,Unknown,民俗文化財,無形民俗文化財(風俗慣習),point,隅田川七福神めぐり
131075100151,high_tide,13107,墨田区,Municipal,Unknown,記念物,史跡,point,肥前平戸藩松浦家墓所 ※非公開
131075100151,river_flooding,13107,墨田区,Municipal,Unknown,記念物,史跡,point,肥前平戸藩松浦家墓所 ※非公開
131075100152,high_tide,13107,墨田区,Municipal,Unknown,記念物,史跡,point,橘守部墓・橘冬照墓
131075100152,river_flooding,13107,墨田区,Municipal,Unknown,記念物,史跡,point,橘守部墓・橘冬照墓
131075100153,high_tide,13107,墨田区,Municipal,Unknown,記念物,史跡,point,池田冠山墓
131075100153,river_flooding,13107,墨田区,Municipal,Unknown,記念物,史跡,point,池田冠山墓
131075100154,high_tide,13107,墨田区,Municipal,Unknown,記念物,史跡,point,常陸笠間藩牧野家墓所 ※非公開
131075100154,river_flooding,13107,墨田区,Municipal,Unknown,記念物,史跡,point,常陸笠間藩牧野家墓所 ※非公開
131075100155,high_tide,13107,墨田区,Municipal,Unknown,記念物,史跡,point,回向院相撲関係石碑群(力塚)
131075100155,river_flooding,13107,墨田区,Municipal,Unknown,記念物,史跡,point,回向院相撲関係石碑群(力塚)
131075100156,high_tide,13107,墨田区,Municipal,Unknown,記念物,天然記念物,point,飛木稲荷神社のイチョウ
131075100156,river_flooding,13107,墨田区,Municipal,Unknown,記念物,天然記念物,point,飛木稲荷神社のイチョウ
131075100157,high_tide,13107,墨田区,Municipal,Unknown,記念物,名勝,point,墨堤の桜
131075100157,river_flooding,13107,墨田区,Municipal,Unknown,記念物,名勝,point,墨堤の桜
131083000000.0,high_tide,13108,江東区,National,Designated,有形文化財,建造物,building_direct,清洲橋
131083000000.0,river_flooding,13108,江東区,National,Designated,有形文化財,建造物,building_direct,清洲橋
131083000000.0,tsunami,13108,江東区,National,Designated,有形文化財,建造物,building_direct,清洲橋
131156000000.0,river_flooding,13115,杉並区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,寛文四年銘聖観音庚申供養塔
132,river_flooding,13205,青梅市,Tokyo Metropolitan,Designated,記念物,史跡,point,虎柏神社境域
132000000000.0,river_flooding,13222,東久留米市,Municipal,Unknown,民俗文化財,無形民俗文化財,point,南沢獅子舞
132080100003,river_flooding,13208,調布市,National,Designated,記念物,史跡,point,下布田遺跡
132080100004,river_flooding,13208,調布市,National,Designated,記念物,史跡,point,深大寺城跡
132080100007,river_flooding,13208,調布市,National,Registered,有形文化財,建造物,building_direct,白百合女子大学めぐみ荘(旧菊池家住宅主屋)
132080100008,river_flooding,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅主屋
132080100009,river_flooding,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅内蔵
132080100010,river_flooding,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅外蔵
132080100011,river_flooding,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅旧蚕室
132080100012,river_flooding,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅中門及び塀
132080100013,river_flooding,13208,調布市,National,Registered,有形文化財,建造物,building_direct,旧武者小路実篤邸主屋
132080100014,river_flooding,13208,調布市,National,Registered,有形文化財,建造物,building_direct,旧佐橋家住宅主屋
132080100015,river_flooding,13208,調布市,National,Registered,有形文化財,建造物,building_direct,旧佐橋家住宅門
132080100019,river_flooding,13208,調布市,Tokyo Metropolitan,Designated,記念物,天然記念物,point,佐須の禅寺丸古木
132080100020,river_flooding,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,上石原若宮八幡神社本殿
132080100022,river_flooding,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,布多天神社本殿
132080100023,river_flooding,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,深大寺山門
132080100024,river_flooding,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,深大寺深沙大王堂内宮殿
132080100026,river_flooding,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,虎狛神社本殿
132080100027,river_flooding,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,虎狛神社石鳥居
132080100051,river_flooding,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,野口平一家資料
132080100053,river_flooding,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,ジュゼッペ・キアラ神父墓碑
132080100054,river_flooding,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,虎狛神社之碑
132080100055,river_flooding,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,絹本着色釈迦三尊十六善神図
132080100057,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,下石原八幡神社の獅子頭
132080100058,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,布多天神社狛犬
132080100059,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,小橋の馬頭観音塔
132080100061,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,深大寺元三大師参詣の道標
132080100062,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,地蔵菩薩立像(妙円地蔵)
132080100063,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,百万遍供養塔
132080100064,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,山野庚申塚の庚申塔
132080100065,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(金石文等),point,布多天神社太閤の制札
132080100069,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(金石文等),point,文明十六年銘胎蔵界大日板碑
132080100072,river_flooding,13208,調布市,Municipal,Designated,民俗文化財,無形民俗文化財(民俗芸能),point,調布の祭ばやし
132080100074,river_flooding,13208,調布市,Municipal,Designated,記念物,史跡,point,近藤勇生家跡
132080100075,river_flooding,13208,調布市,Municipal,Designated,記念物,旧跡,point,小島一里塚跡
132080100076,river_flooding,13208,調布市,Municipal,Designated,記念物,旧跡,point,仙川一里塚跡
132080100078,river_flooding,13208,調布市,Municipal,Designated,記念物,天然記念物,point,青渭神社のケヤキ
132080100079,river_flooding,13208,調布市,Municipal,Designated,記念物,天然記念物,point,山野の禅寺丸古木
132080100080,river_flooding,13208,調布市,Municipal,Designated,記念物,天然記念物,point,金子のイチョウ
132080100081,river_flooding,13208,調布市,Municipal,Designated,記念物,天然記念物,point,絵堂のヒイラギ
132080100082,river_flooding,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,黄檗版大般若波羅蜜多経
132101000000.0,river_flooding,13210,小金井市,Unknown,Unknown,記念物,名勝,point,小金井(サクラ)
132136100001,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,貞和の板碑
132136100002,river_flooding,13213,東村山市,Municipal,Other,記念物,史跡,point,浅間塚 ・ 境塚
132136100003,river_flooding,13213,東村山市,Municipal,Unknown,記念物,天然記念物,point,万年橋のケヤキ
132136100006,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,秋津神社本殿
132136100007,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,武藤良由碑
132136100008,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,梅岩寺の庚申塔
132136100009,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,比 翼 碑 (ひよくひ)
132136100010,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,千体小地蔵尊像
132136100011,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,千体地蔵堂本尊地蔵菩薩立像
132136100012,river_flooding,13213,東村山市,Municipal,Other,記念物,旧跡,point,鎌倉古街道
132136100013,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,石造延命地蔵立像
132136100014,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,一石六地蔵
132136100015,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,獣脚付蔵骨器
132136100016,river_flooding,13213,東村山市,Municipal,Other,記念物,旧跡,point,瓦塔出土地 (がとう)
132136100017,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,応永の板碑
132136100018,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,新・四国石仏
132136100019,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,富田家の宝篋印塔
132136100020,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,赤坂の庚申塔付6基
132136100021,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,東村山停車場の碑
132136100022,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,八坂神社の大獅子頭
132136100023,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,白山神社の牛頭天王像
132136100024,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,木造薬師如来立像
132136100025,river_flooding,13213,東村山市,Municipal,Other,記念物,史跡,point,久米川の富士塚
132136100026,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,正福寺山門
132136100027,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,小町家文書
132136100028,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,當麻勉家文書
132136100029,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,江藤昌明家文書
132136100030,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,下宅部遺跡出土品
132136100031,river_flooding,13213,東村山市,Municipal,Other,記念物,旧跡,point,東京陸軍少年通信兵学校跡地
132136100032,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,熊野神社遺跡出土陶磁器
132136100033,river_flooding,13213,東村山市,Municipal,Unknown,民俗文化財,有形民俗文化財,point,はなびや人形店押絵羽子板製作関連資料
132136100034,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,諏訪神社本殿
132136100035,river_flooding,13213,東村山市,Municipal,Unknown,有形文化財,未細分,point,笹塚遺跡出土縄文土器
132136100036,river_flooding,13213,東村山市,National,Designated,未判定,国宝,point,正福寺地蔵堂
132136100037,river_flooding,13213,東村山市,National,Designated,有形文化財,未細分,point,板碑 元弘三年斎藤盛貞等戦死供養碑
132136100038,river_flooding,13213,東村山市,National,Designated,有形文化財,未細分,point,東京都下宅部遺跡出土品
132136100039,river_flooding,13213,東村山市,Tokyo Metropolitan,Unknown,記念物,天然記念物,point,梅岩寺のカヤ
132136100040,river_flooding,13213,東村山市,Tokyo Metropolitan,Unknown,記念物,天然記念物,point,梅岩寺のケヤキ
132136100041,river_flooding,13213,東村山市,Tokyo Metropolitan,Unknown,記念物,旧跡,point,久米川古戦場
132136100042,river_flooding,13213,東村山市,Tokyo Metropolitan,Unknown,記念物,史跡,point,下宅部遺跡
132144100002,river_flooding,13214,国分寺市,National,Designated,その他,その他,point,武蔵国分寺跡 附東山道武蔵路跡
